Run_number: 5044 Nplus : 0 Nminus : 0 | Aexp: -nan | errAexp: -nan
Run_number: 5318 Nplus : 3 Nminus : 12 | Aexp: -0.6 | errAexp: 0.206559
Run_number: 5320 Nplus : 4 Nminus : 3 | Aexp: 0.142857 | errAexp: 0.374088
Run_number: 5321 Nplus : 4 Nminus : 0 | Aexp: 1 | errAexp: 0
Run_number: 5322 Nplus : 6 Nminus : 2 | Aexp: 0.5 | errAexp: 0.306186
Run_number: 5323 Nplus : 4 Nminus : 7 | Aexp: -0.272727 | errAexp: 0.290081
Run_number: 5324 Nplus : 13 Nminus : 1 | Aexp: 0.857143 | errAexp: 0.137661
Run_number: 5364 Nplus : 0 Nminus : 1 | Aexp: -1 | errAexp: 0
Run_number: 5378 Nplus : 6 Nminus : 7 | Aexp: -0.0769231 | errAexp: 0.276528
Run_number: 5379 Nplus : 7 Nminus : 3 | Aexp: 0.4 | errAexp: 0.289828
Run_number: 5380 Nplus : 6 Nminus : 5 | Aexp: 0.0909091 | errAexp: 0.300263
Run_number: 5385 Nplus : 2 Nminus : 0 | Aexp: 1 | errAexp: 0
Run_number: 5386 Nplus : 1 Nminus : 6 | Aexp: -0.714286 | errAexp: 0.26452
Run_number: 5387 Nplus : 4 Nminus : 3 | Aexp: 0.142857 | errAexp: 0.374088
Run_number: 5388 Nplus : 4 Nminus : 2 | Aexp: 0.333333 | errAexp: 0.3849
Run_number: 5406 Nplus : 1 Nminus : 7 | Aexp: -0.75 | errAexp: 0.233854
Run_number: 5407 Nplus : 0 Nminus : 0 | Aexp: -nan | errAexp: -nan
Run_number: 5408 Nplus : 7 Nminus : 7 | Aexp: 0 | errAexp: 0.267261
Run_number: 5409 Nplus : 6 Nminus : 4 | Aexp: 0.2 | errAexp: 0.309839
Run_number: 5411 Nplus : 3 Nminus : 1 | Aexp: 0.5 | errAexp: 0.433013
Run_number: 5412 Nplus : 2 Nminus : 8 | Aexp: -0.6 | errAexp: 0.252982
Run_number: 5414 Nplus : 3 Nminus : 1 | Aexp: 0.5 | errAexp: 0.433013
Run_number: 5416 Nplus : 5 Nminus : 1 | Aexp: 0.666667 | errAexp: 0.30429
Run_number: 5461 Nplus : 2 Nminus : 3 | Aexp: -0.2 | errAexp: 0.438178
Run_number: 5462 Nplus : 6 Nminus : 9 | Aexp: -0.2 | errAexp: 0.252982
Run_number: 5463 Nplus : 4 Nminus : 5 | Aexp: -0.111111 | errAexp: 0.331269
Run_number: 5464 Nplus : 5 Nminus : 6 | Aexp: -0.0909091 | errAexp: 0.300263
Run_number: 5465 Nplus : 3 Nminus : 1 | Aexp: 0.5 | errAexp: 0.433013
Run_number: 5466 Nplus : 4 Nminus : 1 | Aexp: 0.6 | errAexp: 0.357771
Run_number: 5467 Nplus : 5 Nminus : 3 | Aexp: 0.25 | errAexp: 0.342327
Run_number: 5468 Nplus : 4 Nminus : 6 | Aexp: -0.2 | errAexp: 0.309839
Run_number: 5469 Nplus : 7 Nminus : 4 | Aexp: 0.272727 | errAexp: 0.290081
Run_number: 5470 Nplus : 4 Nminus : 11 | Aexp: -0.466667 | errAexp: 0.22836
Run_number: 5471 Nplus : 4 Nminus : 4 | Aexp: 0 | errAexp: 0.353553
Run_number: 5472 Nplus : 12 Nminus : 7 | Aexp: 0.263158 | errAexp: 0.221329
Run_number: 5476 Nplus : 11 Nminus : 3 | Aexp: 0.571429 | errAexp: 0.219328
Run_number: 5477 Nplus : 11 Nminus : 5 | Aexp: 0.375 | errAexp: 0.231756
Run_number: 5478 Nplus : 4 Nminus : 0 | Aexp: 1 | errAexp: 0
Run_number: 5479 Nplus : 1 Nminus : 2 | Aexp: -0.333333 | errAexp: 0.544331
Run_number: 5480 Nplus : 3 Nminus : 8 | Aexp: -0.454545 | errAexp: 0.268563
Run_number: 5481 Nplus : 13 Nminus : 3 | Aexp: 0.625 | errAexp: 0.195156
Run_number: 5482 Nplus : 2 Nminus : 1 | Aexp: 0.333333 | errAexp: 0.544331
Run_number: 5483 Nplus : 10 Nminus : 10 | Aexp: 0 | errAexp: 0.223607
Run_number: 5484 Nplus : 7 Nminus : 8 | Aexp: -0.0666667 | errAexp: 0.257624
Run_number: 5485 Nplus : 4 Nminus : 4 | Aexp: 0 | errAexp: 0.353553
Run_number: 5486 Nplus : 5 Nminus : 3 | Aexp: 0.25 | errAexp: 0.342327
Run_number: 5494 Nplus : 4 Nminus : 2 | Aexp: 0.333333 | errAexp: 0.3849
Run_number: 5495 Nplus : 4 Nminus : 7 | Aexp: -0.272727 | errAexp: 0.290081
Run_number: 5496 Nplus : 2 Nminus : 3 | Aexp: -0.2 | errAexp: 0.438178
Run_number: 5497 Nplus : 0 Nminus : 2 | Aexp: -1 | errAexp: 0
Run_number: 5499 Nplus : 3 Nminus : 1 | Aexp: 0.5 | errAexp: 0.433013
Run_number: 5501 Nplus : 3 Nminus : 3 | Aexp: 0 | errAexp: 0.408248
Run_number: 5502 Nplus : 7 Nminus : 7 | Aexp: 0 | errAexp: 0.267261
Run_number: 5503 Nplus : 3 Nminus : 4 | Aexp: -0.142857 | errAexp: 0.374088
Run_number: 5504 Nplus : 6 Nminus : 2 | Aexp: 0.5 | errAexp: 0.306186
Run_number: 5505 Nplus : 11 Nminus : 7 | Aexp: 0.222222 | errAexp: 0.229809
Run_number: 5506 Nplus : 11 Nminus : 4 | Aexp: 0.466667 | errAexp: 0.22836
Run_number: 5507 Nplus : 8 Nminus : 5 | Aexp: 0.230769 | errAexp: 0.269864
Run_number: 5508 Nplus : 10 Nminus : 11 | Aexp: -0.047619 | errAexp: 0.21797
Run_number: 5511 Nplus : 10 Nminus : 3 | Aexp: 0.538462 | errAexp: 0.233709
Run_number: 5512 Nplus : 11 Nminus : 16 | Aexp: -0.185185 | errAexp: 0.189121
Run_number: 5513 Nplus : 7 Nminus : 10 | Aexp: -0.176471 | errAexp: 0.238729
Run_number: 5514 Nplus : 8 Nminus : 4 | Aexp: 0.333333 | errAexp: 0.272166
Run_number: 5515 Nplus : 8 Nminus : 11 | Aexp: -0.157895 | errAexp: 0.226538
Run_number: 5517 Nplus : 3 Nminus : 3 | Aexp: 0 | errAexp: 0.408248
Run_number: 5518 Nplus : 8 Nminus : 2 | Aexp: 0.6 | errAexp: 0.252982
Run_number: 5519 Nplus : 8 Nminus : 7 | Aexp: 0.0666667 | errAexp: 0.257624
Run_number: 5523 Nplus : 3 Nminus : 4 | Aexp: -0.142857 | errAexp: 0.374088
Run_number: 5524 Nplus : 10 Nminus : 6 | Aexp: 0.25 | errAexp: 0.242061
Run_number: 5525 Nplus : 11 Nminus : 4 | Aexp: 0.466667 | errAexp: 0.22836
Run_number: 5526 Nplus : 3 Nminus : 8 | Aexp: -0.454545 | errAexp: 0.268563
Run_number: 5527 Nplus : 6 Nminus : 8 | Aexp: -0.142857 | errAexp: 0.26452
Run_number: 5529 Nplus : 6 Nminus : 8 | Aexp: -0.142857 | errAexp: 0.26452
Run_number: 5531 Nplus : 3 Nminus : 4 | Aexp: -0.142857 | errAexp: 0.374088
Run_number: 5532 Nplus : 1 Nminus : 3 | Aexp: -0.5 | errAexp: 0.433013
Run_number: 5533 Nplus : 5 Nminus : 0 | Aexp: 1 | errAexp: 0
Run_number: 5537 Nplus : 5 Nminus : 5 | Aexp: 0 | errAexp: 0.316228
Run_number: 5538 Nplus : 5 Nminus : 4 | Aexp: 0.111111 | errAexp: 0.331269
Run_number: 5539 Nplus : 7 Nminus : 5 | Aexp: 0.166667 | errAexp: 0.284638
Run_number: 5541 Nplus : 6 Nminus : 7 | Aexp: -0.0769231 | errAexp: 0.276528
Run_number: 5543 Nplus : 5 Nminus : 3 | Aexp: 0.25 | errAexp: 0.342327
Run_number: 5544 Nplus : 7 Nminus : 7 | Aexp: 0 | errAexp: 0.267261
Run_number: 5545 Nplus : 3 Nminus : 5 | Aexp: -0.25 | errAexp: 0.342327
Run_number: 5548 Nplus : 3 Nminus : 4 | Aexp: -0.142857 | errAexp: 0.374088
Run_number: 5549 Nplus : 0 Nminus : 1 | Aexp: -1 | errAexp: 0
Run_number: 5550 Nplus : 2 Nminus : 5 | Aexp: -0.428571 | errAexp: 0.341494
Run_number: 5571 Nplus : 1 Nminus : 3 | Aexp: -0.5 | errAexp: 0.433013
Run_number: 5572 Nplus : 3 Nminus : 5 | Aexp: -0.25 | errAexp: 0.342327
Run_number: 5573 Nplus : 7 Nminus : 9 | Aexp: -0.125 | errAexp: 0.248039
Run_number: 5574 Nplus : 11 Nminus : 10 | Aexp: 0.047619 | errAexp: 0.21797
Run_number: 5575 Nplus : 6 Nminus : 6 | Aexp: 0 | errAexp: 0.288675
Run_number: 5576 Nplus : 15 Nminus : 11 | Aexp: 0.153846 | errAexp: 0.193781
Run_number: 5577 Nplus : 8 Nminus : 9 | Aexp: -0.0588235 | errAexp: 0.242116
Run_number: 5578 Nplus : 5 Nminus : 9 | Aexp: -0.285714 | errAexp: 0.25612
Run_number: 5579 Nplus : 3 Nminus : 7 | Aexp: -0.4 | errAexp: 0.289828
Run_number: 5580 Nplus : 3 Nminus : 4 | Aexp: -0.142857 | errAexp: 0.374088
Run_number: 5581 Nplus : 3 Nminus : 1 | Aexp: 0.5 | errAexp: 0.433013
Run_number: 5582 Nplus : 5 Nminus : 2 | Aexp: 0.428571 | errAexp: 0.341494
Run_number: 5583 Nplus : 2 Nminus : 2 | Aexp: 0 | errAexp: 0.5
Run_number: 5584 Nplus : 8 Nminus : 7 | Aexp: 0.0666667 | errAexp: 0.257624
Run_number: 5586 Nplus : 4 Nminus : 4 | Aexp: 0 | errAexp: 0.353553
Run_number: 5589 Nplus : 2 Nminus : 0 | Aexp: 1 | errAexp: 0
Run_number: 5592 Nplus : 4 Nminus : 5 | Aexp: -0.111111 | errAexp: 0.331269
Run_number: 5593 Nplus : 2 Nminus : 3 | Aexp: -0.2 | errAexp: 0.438178
Run_number: 5596 Nplus : 3 Nminus : 1 | Aexp: 0.5 | errAexp: 0.433013
Run_number: 5597 Nplus : 5 Nminus : 7 | Aexp: -0.166667 | errAexp: 0.284638
Run_number: 5598 Nplus : 9 Nminus : 6 | Aexp: 0.2 | errAexp: 0.252982
Run_number: 5599 Nplus : 8 Nminus : 7 | Aexp: 0.0666667 | errAexp: 0.257624
Run_number: 5600 Nplus : 7 Nminus : 10 | Aexp: -0.176471 | errAexp: 0.238729
Run_number: 5601 Nplus : 1 Nminus : 5 | Aexp: -0.666667 | errAexp: 0.30429
Run_number: 5602 Nplus : 10 Nminus : 13 | Aexp: -0.130435 | errAexp: 0.206733
Run_number: 5603 Nplus : 6 Nminus : 5 | Aexp: 0.0909091 | errAexp: 0.300263
Run_number: 5604 Nplus : 4 Nminus : 8 | Aexp: -0.333333 | errAexp: 0.272166
Run_number: 5605 Nplus : 4 Nminus : 4 | Aexp: 0 | errAexp: 0.353553
Run_number: 5606 Nplus : 10 Nminus : 14 | Aexp: -0.166667 | errAexp: 0.201269
Run_number: 5608 Nplus : 8 Nminus : 12 | Aexp: -0.2 | errAexp: 0.219089
Run_number: 5609 Nplus : 9 Nminus : 11 | Aexp: -0.1 | errAexp: 0.222486
Run_number: 5611 Nplus : 11 Nminus : 8 | Aexp: 0.157895 | errAexp: 0.226538
Run_number: 5612 Nplus : 15 Nminus : 12 | Aexp: 0.111111 | errAexp: 0.191258
Run_number: 5613 Nplus : 4 Nminus : 4 | Aexp: 0 | errAexp: 0.353553
Run_number: 5614 Nplus : 8 Nminus : 9 | Aexp: -0.0588235 | errAexp: 0.242116
Run_number: 5615 Nplus : 0 Nminus : 2 | Aexp: -1 | errAexp: 0
Run_number: 5616 Nplus : 5 Nminus : 7 | Aexp: -0.166667 | errAexp: 0.284638
Run_number: 5617 Nplus : 4 Nminus : 0 | Aexp: 1 | errAexp: 0
Run_number: 5619 Nplus : 1 Nminus : 10 | Aexp: -0.818182 | errAexp: 0.173357
Run_number: 5620 Nplus : 6 Nminus : 13 | Aexp: -0.368421 | errAexp: 0.213278
Run_number: 5621 Nplus : 8 Nminus : 3 | Aexp: 0.454545 | errAexp: 0.268563
Run_number: 5622 Nplus : 1 Nminus : 1 | Aexp: 0 | errAexp: 0.707107
Run_number: 5623 Nplus : 6 Nminus : 4 | Aexp: 0.2 | errAexp: 0.309839
Run_number: 5624 Nplus : 6 Nminus : 6 | Aexp: 0 | errAexp: 0.288675
Run_number: 5625 Nplus : 15 Nminus : 9 | Aexp: 0.25 | errAexp: 0.197642
Run_number: 5626 Nplus : 13 Nminus : 3 | Aexp: 0.625 | errAexp: 0.195156
Run_number: 5627 Nplus : 2 Nminus : 2 | Aexp: 0 | errAexp: 0.5
Run_number: 5628 Nplus : 7 Nminus : 1 | Aexp: 0.75 | errAexp: 0.233854
Run_number: 5629 Nplus : 9 Nminus : 8 | Aexp: 0.0588235 | errAexp: 0.242116
Run_number: 5630 Nplus : 19 Nminus : 16 | Aexp: 0.0857143 | errAexp: 0.168409
Run_number: 5632 Nplus : 6 Nminus : 12 | Aexp: -0.333333 | errAexp: 0.222222
Run_number: 5633 Nplus : 1 Nminus : 3 | Aexp: -0.5 | errAexp: 0.433013
Run_number: 5634 Nplus : 8 Nminus : 8 | Aexp: 0 | errAexp: 0.25
Run_number: 5654 Nplus : 1 Nminus : 3 | Aexp: -0.5 | errAexp: 0.433013
Run_number: 5655 Nplus : 3 Nminus : 0 | Aexp: 1 | errAexp: 0
Run_number: 5659 Nplus : 7 Nminus : 3 | Aexp: 0.4 | errAexp: 0.289828
Run_number: 5660 Nplus : 1 Nminus : 1 | Aexp: 0 | errAexp: 0.707107
Run_number: 5661 Nplus : 5 Nminus : 4 | Aexp: 0.111111 | errAexp: 0.331269
Run_number: 5663 Nplus : 14 Nminus : 8 | Aexp: 0.272727 | errAexp: 0.205119
Run_number: 5664 Nplus : 3 Nminus : 4 | Aexp: -0.142857 | errAexp: 0.374088
Run_number: 5665 Nplus : 11 Nminus : 6 | Aexp: 0.294118 | errAexp: 0.231808
Run_number: 5666 Nplus : 9 Nminus : 7 | Aexp: 0.125 | errAexp: 0.248039
Run_number: 5667 Nplus : 8 Nminus : 9 | Aexp: -0.0588235 | errAexp: 0.242116
Run_number: 5670 Nplus : 0 Nminus : 2 | Aexp: -1 | errAexp: 0
Run_number: 5671 Nplus : 4 Nminus : 10 | Aexp: -0.428571 | errAexp: 0.241473
Run_number: 5672 Nplus : 3 Nminus : 8 | Aexp: -0.454545 | errAexp: 0.268563
Run_number: 5673 Nplus : 9 Nminus : 10 | Aexp: -0.0526316 | errAexp: 0.229098
Run_number: 5674 Nplus : 8 Nminus : 5 | Aexp: 0.230769 | errAexp: 0.269864
Run_number: 5675 Nplus : 1 Nminus : 4 | Aexp: -0.6 | errAexp: 0.357771
Run_number: 5676 Nplus : 12 Nminus : 2 | Aexp: 0.714286 | errAexp: 0.187044
Run_number: 5678 Nplus : 6 Nminus : 1 | Aexp: 0.714286 | errAexp: 0.26452
Run_number: 5679 Nplus : 6 Nminus : 3 | Aexp: 0.333333 | errAexp: 0.31427
Run_number: 5683 Nplus : 1 Nminus : 9 | Aexp: -0.8 | errAexp: 0.189737
Run_number: 5685 Nplus : 4 Nminus : 3 | Aexp: 0.142857 | errAexp: 0.374088
Run_number: 5686 Nplus : 0 Nminus : 1 | Aexp: -1 | errAexp: 0
Run_number: 5688 Nplus : 2 Nminus : 2 | Aexp: 0 | errAexp: 0.5
Run_number: 5690 Nplus : 14 Nminus : 3 | Aexp: 0.647059 | errAexp: 0.184919
Run_number: 5691 Nplus : 7 Nminus : 4 | Aexp: 0.272727 | errAexp: 0.290081
Run_number: 5692 Nplus : 8 Nminus : 7 | Aexp: 0.0666667 | errAexp: 0.257624
Run_number: 5693 Nplus : 6 Nminus : 9 | Aexp: -0.2 | errAexp: 0.252982
Run_number: 5694 Nplus : 6 Nminus : 9 | Aexp: -0.2 | errAexp: 0.252982
Run_number: 5696 Nplus : 12 Nminus : 9 | Aexp: 0.142857 | errAexp: 0.21598
Run_number: 5697 Nplus : 7 Nminus : 6 | Aexp: 0.0769231 | errAexp: 0.276528
Run_number: 5698 Nplus : 7 Nminus : 13 | Aexp: -0.3 | errAexp: 0.213307
Run_number: 5699 Nplus : 5 Nminus : 4 | Aexp: 0.111111 | errAexp: 0.331269
Run_number: 5700 Nplus : 3 Nminus : 0 | Aexp: 1 | errAexp: 0
Run_number: 5702 Nplus : 9 Nminus : 7 | Aexp: 0.125 | errAexp: 0.248039
Run_number: 5703 Nplus : 1 Nminus : 2 | Aexp: -0.333333 | errAexp: 0.544331
Run_number: 5704 Nplus : 4 Nminus : 4 | Aexp: 0 | errAexp: 0.353553
Run_number: 5705 Nplus : 8 Nminus : 10 | Aexp: -0.111111 | errAexp: 0.234243
Run_number: 5706 Nplus : 7 Nminus : 8 | Aexp: -0.0666667 | errAexp: 0.257624
Run_number: 5707 Nplus : 11 Nminus : 12 | Aexp: -0.0434783 | errAexp: 0.208317
Run_number: 5708 Nplus : 1 Nminus : 7 | Aexp: -0.75 | errAexp: 0.233854
Run_number: 5709 Nplus : 11 Nminus : 11 | Aexp: 0 | errAexp: 0.213201
Run_number: 5710 Nplus : 7 Nminus : 3 | Aexp: 0.4 | errAexp: 0.289828
Run_number: 5711 Nplus : 6 Nminus : 8 | Aexp: -0.142857 | errAexp: 0.26452
Run_number: 5712 Nplus : 1 Nminus : 2 | Aexp: -0.333333 | errAexp: 0.544331
Run_number: 5713 Nplus : 6 Nminus : 7 | Aexp: -0.0769231 | errAexp: 0.276528
Run_number: 5714 Nplus : 13 Nminus : 9 | Aexp: 0.181818 | errAexp: 0.209647
Run_number: 5715 Nplus : 0 Nminus : 0 | Aexp: -nan | errAexp: -nan
Run_number: 5717 Nplus : 7 Nminus : 5 | Aexp: 0.166667 | errAexp: 0.284638
Run_number: 5718 Nplus : 4 Nminus : 6 | Aexp: -0.2 | errAexp: 0.309839
Run_number: 5721 Nplus : 5 Nminus : 2 | Aexp: 0.428571 | errAexp: 0.341494
Run_number: 5722 Nplus : 6 Nminus : 4 | Aexp: 0.2 | errAexp: 0.309839
Run_number: 5723 Nplus : 12 Nminus : 6 | Aexp: 0.333333 | errAexp: 0.222222
Run_number: 5724 Nplus : 5 Nminus : 17 | Aexp: -0.545455 | errAexp: 0.178692
Run_number: 5725 Nplus : 10 Nminus : 7 | Aexp: 0.176471 | errAexp: 0.238729
Run_number: 5726 Nplus : 2 Nminus : 3 | Aexp: -0.2 | errAexp: 0.438178
Run_number: 5727 Nplus : 10 Nminus : 5 | Aexp: 0.333333 | errAexp: 0.243432
Run_number: 5728 Nplus : 3 Nminus : 4 | Aexp: -0.142857 | errAexp: 0.374088
Run_number: 5730 Nplus : 6 Nminus : 5 | Aexp: 0.0909091 | errAexp: 0.300263
Run_number: 5732 Nplus : 7 Nminus : 6 | Aexp: 0.0769231 | errAexp: 0.276528
Run_number: 5733 Nplus : 7 Nminus : 11 | Aexp: -0.222222 | errAexp: 0.229809
Run_number: 5734 Nplus : 7 Nminus : 5 | Aexp: 0.166667 | errAexp: 0.284638
Run_number: 5735 Nplus : 2 Nminus : 3 | Aexp: -0.2 | errAexp: 0.438178
Run_number: 5736 Nplus : 2 Nminus : 3 | Aexp: -0.2 | errAexp: 0.438178
Run_number: 5737 Nplus : 1 Nminus : 1 | Aexp: 0 | errAexp: 0.707107
Run_number: 5739 Nplus : 5 Nminus : 6 | Aexp: -0.0909091 | errAexp: 0.300263
Run_number: 5740 Nplus : 8 Nminus : 9 | Aexp: -0.0588235 | errAexp: 0.242116
Run_number: 5741 Nplus : 8 Nminus : 8 | Aexp: 0 | errAexp: 0.25
Run_number: 5742 Nplus : 1 Nminus : 0 | Aexp: 1 | errAexp: 0
Run_number: 5743 Nplus : 10 Nminus : 11 | Aexp: -0.047619 | errAexp: 0.21797
Run_number: 5744 Nplus : 13 Nminus : 10 | Aexp: 0.130435 | errAexp: 0.206733
Run_number: 5745 Nplus : 9 Nminus : 14 | Aexp: -0.217391 | errAexp: 0.203528
Run_number: 5748 Nplus : 5 Nminus : 2 | Aexp: 0.428571 | errAexp: 0.341494
Run_number: 5751 Nplus : 0 Nminus : 2 | Aexp: -1 | errAexp: 0
Run_number: 5752 Nplus : 16 Nminus : 8 | Aexp: 0.333333 | errAexp: 0.19245
Run_number: 5753 Nplus : 1 Nminus : 3 | Aexp: -0.5 | errAexp: 0.433013
Run_number: 5754 Nplus : 2 Nminus : 2 | Aexp: 0 | errAexp: 0.5
Run_number: 5755 Nplus : 2 Nminus : 1 | Aexp: 0.333333 | errAexp: 0.544331
Run_number: 5756 Nplus : 14 Nminus : 16 | Aexp: -0.0666667 | errAexp: 0.182168
Run_number: 5757 Nplus : 0 Nminus : 0 | Aexp: -nan | errAexp: -nan
Run_number: 5761 Nplus : 10 Nminus : 14 | Aexp: -0.166667 | errAexp: 0.201269
Run_number: 5762 Nplus : 9 Nminus : 6 | Aexp: 0.2 | errAexp: 0.252982
Run_number: 5763 Nplus : 6 Nminus : 3 | Aexp: 0.333333 | errAexp: 0.31427
Run_number: 5764 Nplus : 12 Nminus : 5 | Aexp: 0.411765 | errAexp: 0.22102
Run_number: 5765 Nplus : 5 Nminus : 8 | Aexp: -0.230769 | errAexp: 0.269864
Run_number: 5768 Nplus : 8 Nminus : 13 | Aexp: -0.238095 | errAexp: 0.211942
Run_number: 5770 Nplus : 7 Nminus : 13 | Aexp: -0.3 | errAexp: 0.213307
